SR_WL;S2AB_SR_AV_B1;S2AB_SR_AV_B2;S2AB_SR_AV_B3;S2AB_SR_AV_B4;S2AB_SR_AV_B5;S2AB_SR_AV_B6;S2AB_SR_AV_B7;S2AB_SR_AV_B8;S2AB_SR_AV_B8A;S2AB_SR_AV_B9;S2AB_SR_AV_B10;S2AB_SR_AV_B11;S2AB_SR_AV_B12
1818;0;0;0;0;0;0;0;0;0;0;0;0;0
1819;0;0;0;0;0;0;0;0;0;0;0;0;0
1820;0;0;0;0;0;0;0;0;0;0;0;0;0
1821;0;0;0;0;0;0;0;0;0;0;0;0;0
1822;0;0;0;0;0;0;0;0;0;0;0;0;0
1823;0;0;0;0;0;0;0;0;0;0;0;0;0
1824;0;0;0;0;0;0;0;0;0;0;0;0;0
1825;0;0;0;0;0;0;0;0;0;0;0;0;0
1826;0;0;0;0;0;0;0;0;0;0;0;0;0
1827;0;0;0;0;0;0;0;0;0;0;0;0;0
1828;0;0;0;0;0;0;0;0;0;0;0;0;0
1829;0;0;0;0;0;0;0;0;0;0;0;0;0
1830;0;0;0;0;0;0;0;0;0;0;0;0;0
1831;0;0;0;0;0;0;0;0;0;0;0;0;0
1832;0;0;0;0;0;0;0;0;0;0;0;0;0
1833;0;0;0;0;0;0;0;0;0;0;0;0;0
1834;0;0;0;0;0;0;0;0;0;0;0;0;0
1835;0;0;0;0;0;0;0;0;0;0;0;0;0
1836;0;0;0;0;0;0;0;0;0;0;0;0;0
1837;0;0;0;0;0;0;0;0;0;0;0;0;0
1838;0;0;0;0;0;0;0;0;0;0;0;0;0
1839;0;0;0;0;0;0;0;0;0;0;0;0;0
1840;0;0;0;0;0;0;0;0;0;0;0;0;0
1841;0;0;0;0;0;0;0;0;0;0;0;0;0
1842;0;0;0;0;0;0;0;0;0;0;0;0;0
1843;0;0;0;0;0;0;0;0;0;0;0;0;0
1844;0;0;0;0;0;0;0;0;0;0;0;0;0
1845;0;0;0;0;0;0;0;0;0;0;0;0;0
1846;0;0;0;0;0;0;0;0;0;0;0;0;0
1847;0;0;0;0;0;0;0;0;0;0;0;0;0
1848;0;0;0;0;0;0;0;0;0;0;0;0;0
1849;0;0;0;0;0;0;0;0;0;0;0;0;0
1850;0;0;0;0;0;0;0;0;0;0;0;0;0
1851;0;0;0;0;0;0;0;0;0;0;0;0;0
1852;0;0;0;0;0;0;0;0;0;0;0;0;0
1853;0;0;0;0;0;0;0;0;0;0;0;0;0
1854;0;0;0;0;0;0;0;0;0;0;0;0;0
1855;0;0;0;0;0;0;0;0;0;0;0;0;0
1856;0;0;0;0;0;0;0;0;0;0;0;0;0
1857;0;0;0;0;0;0;0;0;0;0;0;0;0
1858;0;0;0;0;0;0;0;0;0;0;0;0;0
1859;0;0;0;0;0;0;0;0;0;0;0;0;0
1860;0;0;0;0;0;0;0;0;0;0;0;0;0
1861;0;0;0;0;0;0;0;0;0;0;0;0;0
1862;0;0;0;0;0;0;0;0;0;0;0;0;0
1863;0;0;0;0;0;0;0;0;0;0;0;0;0
1864;0;0;0;0;0;0;0;0;0;0;0;0;0
1865;0;0;0;0;0;0;0;0;0;0;0;0;0
1866;0;0;0;0;0;0;0;0;0;0;0;0;0
1867;0;0;0;0;0;0;0;0;0;0;0;0;0
1868;0;0;0;0;0;0;0;0;0;0;0;0;0
1869;0;0;0;0;0;0;0;0;0;0;0;0;0
1870;0;0;0;0;0;0;0;0;0;0;0;0;0
1871;0;0;0;0;0;0;0;0;0;0;0;0;0
1872;0;0;0;0;0;0;0;0;0;0;0;0;0
1873;0;0;0;0;0;0;0;0;0;0;0;0;0
1874;0;0;0;0;0;0;0;0;0;0;0;0;0
1875;0;0;0;0;0;0;0;0;0;0;0;0;0
1876;0;0;0;0;0;0;0;0;0;0;0;0;0
1877;0;0;0;0;0;0;0;0;0;0;0;0;0
1878;0;0;0;0;0;0;0;0;0;0;0;0;0
1879;0;0;0;0;0;0;0;0;0;0;0;0;0
1880;0;0;0;0;0;0;0;0;0;0;0;0;0
1881;0;0;0;0;0;0;0;0;0;0;0;0;0
1882;0;0;0;0;0;0;0;0;0;0;0;0;0
1883;0;0;0;0;0;0;0;0;0;0;0;0;0
1884;0;0;0;0;0;0;0;0;0;0;0;0;0
1885;0;0;0;0;0;0;0;0;0;0;0;0;0
1886;0;0;0;0;0;0;0;0;0;0;0;0;0
1887;0;0;0;0;0;0;0;0;0;0;0;0;0
1888;0;0;0;0;0;0;0;0;0;0;0;0;0
1889;0;0;0;0;0;0;0;0;0;0;0;0;0
1890;0;0;0;0;0;0;0;0;0;0;0;0;0
1891;0;0;0;0;0;0;0;0;0;0;0;0;0
1892;0;0;0;0;0;0;0;0;0;0;0;0;0
1893;0;0;0;0;0;0;0;0;0;0;0;0;0
1894;0;0;0;0;0;0;0;0;0;0;0;0;0
1895;0;0;0;0;0;0;0;0;0;0;0;0;0
1896;0;0;0;0;0;0;0;0;0;0;0;0;0
1897;0;0;0;0;0;0;0;0;0;0;0;0;0
1898;0;0;0;0;0;0;0;0;0;0;0;0;0
1899;0;0;0;0;0;0;0;0;0;0;0;0;0
1900;0;0;0;0;0;0;0;0;0;0;0;0;0
1901;0;0;0;0;0;0;0;0;0;0;0;0;0
1902;0;0;0;0;0;0;0;0;0;0;0;0;0
1903;0;0;0;0;0;0;0;0;0;0;0;0;0
1904;0;0;0;0;0;0;0;0;0;0;0;0;0
1905;0;0;0;0;0;0;0;0;0;0;0;0;0
1906;0;0;0;0;0;0;0;0;0;0;0;0;0
1907;0;0;0;0;0;0;0;0;0;0;0;0;0
1908;0;0;0;0;0;0;0;0;0;0;0;0;0
1909;0;0;0;0;0;0;0;0;0;0;0;0;0
1910;0;0;0;0;0;0;0;0;0;0;0;0;0
1911;0;0;0;0;0;0;0;0;0;0;0;0;0
1912;0;0;0;0;0;0;0;0;0;0;0;0;0
1913;0;0;0;0;0;0;0;0;0;0;0;0;0
1914;0;0;0;0;0;0;0;0;0;0;0;0;0
1915;0;0;0;0;0;0;0;0;0;0;0;0;0
1916;0;0;0;0;0;0;0;0;0;0;0;0;0
1917;0;0;0;0;0;0;0;0;0;0;0;0;0
1918;0;0;0;0;0;0;0;0;0;0;0;0;0
1919;0;0;0;0;0;0;0;0;0;0;0;0;0
1920;0;0;0;0;0;0;0;0;0;0;0;0;0
1921;0;0;0;0;0;0;0;0;0;0;0;0;0
1922;0;0;0;0;0;0;0;0;0;0;0;0;0
1923;0;0;0;0;0;0;0;0;0;0;0;0;0
1924;0;0;0;0;0;0;0;0;0;0;0;0;0
1925;0;0;0;0;0;0;0;0;0;0;0;0;0
1926;0;0;0;0;0;0;0;0;0;0;0;0;0
1927;0;0;0;0;0;0;0;0;0;0;0;0;0
1928;0;0;0;0;0;0;0;0;0;0;0;0;0
1929;0;0;0;0;0;0;0;0;0;0;0;0;0
1930;0;0;0;0;0;0;0;0;0;0;0;0;0
1931;0;0;0;0;0;0;0;0;0;0;0;0;0
1932;0;0;0;0;0;0;0;0;0;0;0;0;0
1933;0;0;0;0;0;0;0;0;0;0;0;0;0
1934;0;0;0;0;0;0;0;0;0;0;0;0;0
1935;0;0;0;0;0;0;0;0;0;0;0;0;0
1936;0;0;0;0;0;0;0;0;0;0;0;0;0
1937;0;0;0;0;0;0;0;0;0;0;0;0;0
1938;0;0;0;0;0;0;0;0;0;0;0;0;0
1939;0;0;0;0;0;0;0;0;0;0;0;0;0
1940;0;0;0;0;0;0;0;0;0;0;0;0;0
1941;0;0;0;0;0;0;0;0;0;0;0;0;0
1942;0;0;0;0;0;0;0;0;0;0;0;0;0
1943;0;0;0;0;0;0;0;0;0;0;0;0;0
1944;0;0;0;0;0;0;0;0;0;0;0;0;0
1945;0;0;0;0;0;0;0;0;0;0;0;0;0
1946;0;0;0;0;0;0;0;0;0;0;0;0;0
1947;0;0;0;0;0;0;0;0;0;0;0;0;0
1948;0;0;0;0;0;0;0;0;0;0;0;0;0
1949;0;0;0;0;0;0;0;0;0;0;0;0;0
1950;0;0;0;0;0;0;0;0;0;0;0;0;0
1951;0;0;0;0;0;0;0;0;0;0;0;0;0
1952;0;0;0;0;0;0;0;0;0;0;0;0;0
1953;0;0;0;0;0;0;0;0;0;0;0;0;0
1954;0;0;0;0;0;0;0;0;0;0;0;0;0
1955;0;0;0;0;0;0;0;0;0;0;0;0;0
1956;0;0;0;0;0;0;0;0;0;0;0;0;0
1957;0;0;0;0;0;0;0;0;0;0;0;0;0
1958;0;0;0;0;0;0;0;0;0;0;0;0;0
1959;0;0;0;0;0;0;0;0;0;0;0;0;0
1960;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;0;0;0;0;0;0;0;0;0;0;0;0;0
1962;0;0;0;0;0;0;0;0;0;0;0;0;0
1963;0;0;0;0;0;0;0;0;0;0;0;0;0
1964;0;0;0;0;0;0;0;0;0;0;0;0;0
1965;0;0;0;0;0;0;0;0;0;0;0;0;0
1966;0;0;0;0;0;0;0;0;0;0;0;0;0
1967;0;0;0;0;0;0;0;0;0;0;0;0;0
1968;0;0;0;0;0;0;0;0;0;0;0;0;0
1969;0;0;0;0;0;0;0;0;0;0;0;0;0
1970;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;0;0;0;0;0;0;0;0;0;0;0;0;0
1972;0;0;0;0;0;0;0;0;0;0;0;0;0
1973;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;0;0;0;0;0;0;0;0;0;0;0;0;0
1976;0;0;0;0;0;0;0;0;0;0;0;0;0
1977;0;0;0;0;0;0;0;0;0;0;0;0;0
1978;0;0;0;0;0;0;0;0;0;0;0;0;0
1979;0;0;0;0;0;0;0;0;0;0;0;0;0
1980;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;0;0;0;0;0;0;0;0;0;0;0;0;0
1982;0;0;0;0;0;0;0;0;0;0;0;0;0
1983;0;0;0;0;0;0;0;0;0;0;0;0;0
1984;0;0;0;0;0;0;0;0;0;0;0;0;0
1985;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;0;0;0;0;0;0;0;0;0;0;0;0;0
1988;0;0;0;0;0;0;0;0;0;0;0;0;0
1989;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;0;0;0;0;0;0;0;0;0;0;0;0;0
1991;0;0;0;0;0;0;0;0;0;0;0;0;0
1992;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;0;0;0;0;0;0;0;0;0;0;0;0;0
1994;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;0;0;0;0;0;0;0;0;0;0;0;0;0
1996;0;0;0;0;0;0;0;0;0;0;0;0;0
1997;0;0;0;0;0;0;0;0;0;0;0;0;0
1998;0;0;0;0;0;0;0;0;0;0;0;0;0
1999;0;0;0;0;0;0;0;0;0;0;0;0;0
2000;0;0;0;0;0;0;0;0;0;0;0;0;0
2001;0;0;0;0;0;0;0;0;0;0;0;0;0
2002;0;0;0;0;0;0;0;0;0;0;0;0;0
2003;0;0;0;0;0;0;0;0;0;0;0;0;0
2004;0;0;0;0;0;0;0;0;0;0;0;0;0
2005;0;0;0;0;0;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0;0;0;0;0;0
2007;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;0;0;0;0;0;0;0;0;0;0;0;0;0
2009;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;0;0;0;0;0;0;0;0;0;0;0;0;0
2026;0;0;0;0;0;0;0;0;0;0;0;0;0
2027;0;0;0;0;0;0;0;0;0;0;0;0;0
2028;0;0;0;0;0;0;0;0;0;0;0;0;0
2029;0;0;0;0;0;0;0;0;0;0;0;0;0
2030;0;0;0;0;0;0;0;0;0;0;0;0;0
2031;0;0;0;0;0;0;0;0;0;0;0;0;0
2032;0;0;0;0;0;0;0;0;0;0;0;0;0
2033;0;0;0;0;0;0;0;0;0;0;0;0;0
2034;0;0;0;0;0;0;0;0;0;0;0;0;0
2035;0;0;0;0;0;0;0;0;0;0;0;0;0
2036;0;0;0;0;0;0;0;0;0;0;0;0;0
2037;0;0;0;0;0;0;0;0;0;0;0;0;0
2038;0;0;0;0;0;0;0;0;0;0;0;0;0
2039;0;0;0;0;0;0;0;0;0;0;0;0;0
2040;0;0;0;0;0;0;0;0;0;0;0;0;0
2041;0;0;0;0;0;0;0;0;0;0;0;0;0
2042;0;0;0;0;0;0;0;0;0;0;0;0;0
2043;0;0;0;0;0;0;0;0;0;0;0;0;0
2044;0;0;0;0;0;0;0;0;0;0;0;0;0
2045;0;0;0;0;0;0;0;0;0;0;0;0;0
2046;0;0;0;0;0;0;0;0;0;0;0;0;0
2047;0;0;0;0;0;0;0;0;0;0;0;0;0
2048;0;0;0;0;0;0;0;0;0;0;0;0;0
2049;0;0;0;0;0;0;0;0;0;0;0;0;0
2050;0;0;0;0;0;0;0;0;0;0;0;0;0
2051;0;0;0;0;0;0;0;0;0;0;0;0;0
2052;0;0;0;0;0;0;0;0;0;0;0;0;0
2053;0;0;0;0;0;0;0;0;0;0;0;0;0
2054;0;0;0;0;0;0;0;0;0;0;0;0;0
2055;0;0;0;0;0;0;0;0;0;0;0;0;0
2056;0;0;0;0;0;0;0;0;0;0;0;0;0
2057;0;0;0;0;0;0;0;0;0;0;0;0;0
2058;0;0;0;0;0;0;0;0;0;0;0;0;0
2059;0;0;0;0;0;0;0;0;0;0;0;0;0
2060;0;0;0;0;0;0;0;0;0;0;0;0;0
2061;0;0;0;0;0;0;0;0;0;0;0;0;0
2062;0;0;0;0;0;0;0;0;0;0;0;0;0
2063;0;0;0;0;0;0;0;0;0;0;0;0;0
2064;0;0;0;0;0;0;0;0;0;0;0;0;0
2065;0;0;0;0;0;0;0;0;0;0;0;0;0.000111945
2066;0;0;0;0;0;0;0;0;0;0;0;0;0.00036838
2067;0;0;0;0;0;0;0;0;0;0;0;0;0.000823515
2068;0;0;0;0;0;0;0;0;0;0;0;0;0.001505755
2069;0;0;0;0;0;0;0;0;0;0;0;0;0.00229164
2070;0;0;0;0;0;0;0;0;0;0;0;0;0.00296292
2071;0;0;0;0;0;0;0;0;0;0;0;0;0.00376438
2072;0;0;0;0;0;0;0;0;0;0;0;0;0.004370515
2073;0;0;0;0;0;0;0;0;0;0;0;0;0.00512882
2074;0;0;0;0;0;0;0;0;0;0;0;0;0.00611309
2075;0;0;0;0;0;0;0;0;0;0;0;0;0.007290275
2076;0;0;0;0;0;0;0;0;0;0;0;0;0.008721335
2077;0;0;0;0;0;0;0;0;0;0;0;0;0.010521435
2078;0;0;0;0;0;0;0;0;0;0;0;0;0.01302087
2079;0;0;0;0;0;0;0;0;0;0;0;0;0.015800935
2080;0;0;0;0;0;0;0;0;0;0;0;0;0.020041655
2081;0;0;0;0;0;0;0;0;0;0;0;0;0.02486122
2082;0;0;0;0;0;0;0;0;0;0;0;0;0.03144579
2083;0;0;0;0;0;0;0;0;0;0;0;0;0.038798345
2084;0;0;0;0;0;0;0;0;0;0;0;0;0.04795498
2085;0;0;0;0;0;0;0;0;0;0;0;0;0.059555895
2086;0;0;0;0;0;0;0;0;0;0;0;0;0.074017145
2087;0;0;0;0;0;0;0;0;0;0;0;0;0.091554265
2088;0;0;0;0;0;0;0;0;0;0;0;0;0.112567095
2089;0;0;0;0;0;0;0;0;0;0;0;0;0.13691824
2090;0;0;0;0;0;0;0;0;0;0;0;0;0.16515934
2091;0;0;0;0;0;0;0;0;0;0;0;0;0.19779228
2092;0;0;0;0;0;0;0;0;0;0;0;0;0.2331403
2093;0;0;0;0;0;0;0;0;0;0;0;0;0.27112115
2094;0;0;0;0;0;0;0;0;0;0;0;0;0.310956095
2095;0;0;0;0;0;0;0;0;0;0;0;0;0.34974409
2096;0;0;0;0;0;0;0;0;0;0;0;0;0.38541371
2097;0;0;0;0;0;0;0;0;0;0;0;0;0.4164416
2098;0;0;0;0;0;0;0;0;0;0;0;0;0.442149265
2099;0;0;0;0;0;0;0;0;0;0;0;0;0.46287462
2100;0;0;0;0;0;0;0;0;0;0;0;0;0.47964258
2101;0;0;0;0;0;0;0;0;0;0;0;0;0.493949605
2102;0;0;0;0;0;0;0;0;0;0;0;0;0.50637511
2103;0;0;0;0;0;0;0;0;0;0;0;0;0.51871777
2104;0;0;0;0;0;0;0;0;0;0;0;0;0.53232466
2105;0;0;0;0;0;0;0;0;0;0;0;0;0.547763705
2106;0;0;0;0;0;0;0;0;0;0;0;0;0.565269635
2107;0;0;0;0;0;0;0;0;0;0;0;0;0.58450997
2108;0;0;0;0;0;0;0;0;0;0;0;0;0.60447515
2109;0;0;0;0;0;0;0;0;0;0;0;0;0.624883195
2110;0;0;0;0;0;0;0;0;0;0;0;0;0.64518059
2111;0;0;0;0;0;0;0;0;0;0;0;0;0.665795175
2112;0;0;0;0;0;0;0;0;0;0;0;0;0.68446198
2113;0;0;0;0;0;0;0;0;0;0;0;0;0.70082905
2114;0;0;0;0;0;0;0;0;0;0;0;0;0.715289065
2115;0;0;0;0;0;0;0;0;0;0;0;0;0.727913615
2116;0;0;0;0;0;0;0;0;0;0;0;0;0.73853225
2117;0;0;0;0;0;0;0;0;0;0;0;0;0.74759133
2118;0;0;0;0;0;0;0;0;0;0;0;0;0.75588085
2119;0;0;0;0;0;0;0;0;0;0;0;0;0.763378355
2120;0;0;0;0;0;0;0;0;0;0;0;0;0.770952355
2121;0;0;0;0;0;0;0;0;0;0;0;0;0.77759943
2122;0;0;0;0;0;0;0;0;0;0;0;0;0.78420282
2123;0;0;0;0;0;0;0;0;0;0;0;0;0.791245785
2124;0;0;0;0;0;0;0;0;0;0;0;0;0.798509915
2125;0;0;0;0;0;0;0;0;0;0;0;0;0.805731885
2126;0;0;0;0;0;0;0;0;0;0;0;0;0.81340604
2127;0;0;0;0;0;0;0;0;0;0;0;0;0.8209712
2128;0;0;0;0;0;0;0;0;0;0;0;0;0.8282444
2129;0;0;0;0;0;0;0;0;0;0;0;0;0.83507816
2130;0;0;0;0;0;0;0;0;0;0;0;0;0.841429285
2131;0;0;0;0;0;0;0;0;0;0;0;0;0.849758355
2132;0;0;0;0;0;0;0;0;0;0;0;0;0.857507945
2133;0;0;0;0;0;0;0;0;0;0;0;0;0.86474725
2134;0;0;0;0;0;0;0;0;0;0;0;0;0.871597125
2135;0;0;0;0;0;0;0;0;0;0;0;0;0.877782955
2136;0;0;0;0;0;0;0;0;0;0;0;0;0.883233115
2137;0;0;0;0;0;0;0;0;0;0;0;0;0.88811131
2138;0;0;0;0;0;0;0;0;0;0;0;0;0.89267408
2139;0;0;0;0;0;0;0;0;0;0;0;0;0.89700612
2140;0;0;0;0;0;0;0;0;0;0;0;0;0.90073699
2141;0;0;0;0;0;0;0;0;0;0;0;0;0.90200154
2142;0;0;0;0;0;0;0;0;0;0;0;0;0.90298839
2143;0;0;0;0;0;0;0;0;0;0;0;0;0.904100725
2144;0;0;0;0;0;0;0;0;0;0;0;0;0.905122215
2145;0;0;0;0;0;0;0;0;0;0;0;0;0.90589312
2146;0;0;0;0;0;0;0;0;0;0;0;0;0.90679245
2147;0;0;0;0;0;0;0;0;0;0;0;0;0.907812675
2148;0;0;0;0;0;0;0;0;0;0;0;0;0.908908905
2149;0;0;0;0;0;0;0;0;0;0;0;0;0.910178875
2150;0;0;0;0;0;0;0;0;0;0;0;0;0.91159848
2151;0;0;0;0;0;0;0;0;0;0;0;0;0.914157815
2152;0;0;0;0;0;0;0;0;0;0;0;0;0.91657621
2153;0;0;0;0;0;0;0;0;0;0;0;0;0.918854545
2154;0;0;0;0;0;0;0;0;0;0;0;0;0.921206385
2155;0;0;0;0;0;0;0;0;0;0;0;0;0.92359767
2156;0;0;0;0;0;0;0;0;0;0;0;0;0.92609934
2157;0;0;0;0;0;0;0;0;0;0;0;0;0.92844254
2158;0;0;0;0;0;0;0;0;0;0;0;0;0.93052521
2159;0;0;0;0;0;0;0;0;0;0;0;0;0.93249439
2160;0;0;0;0;0;0;0;0;0;0;0;0;0.934352555
2161;0;0;0;0;0;0;0;0;0;0;0;0;0.934443575
2162;0;0;0;0;0;0;0;0;0;0;0;0;0.93426149
2163;0;0;0;0;0;0;0;0;0;0;0;0;0.93400595
2164;0;0;0;0;0;0;0;0;0;0;0;0;0.93338478
2165;0;0;0;0;0;0;0;0;0;0;0;0;0.932639785
2166;0;0;0;0;0;0;0;0;0;0;0;0;0.93170653
2167;0;0;0;0;0;0;0;0;0;0;0;0;0.93074787
2168;0;0;0;0;0;0;0;0;0;0;0;0;0.92975218
2169;0;0;0;0;0;0;0;0;0;0;0;0;0.92863589
2170;0;0;0;0;0;0;0;0;0;0;0;0;0.927420215
2171;0;0;0;0;0;0;0;0;0;0;0;0;0.92863595
2172;0;0;0;0;0;0;0;0;0;0;0;0;0.929639905
2173;0;0;0;0;0;0;0;0;0;0;0;0;0.930410755
2174;0;0;0;0;0;0;0;0;0;0;0;0;0.930954725
2175;0;0;0;0;0;0;0;0;0;0;0;0;0.93162044
2176;0;0;0;0;0;0;0;0;0;0;0;0;0.932266255
2177;0;0;0;0;0;0;0;0;0;0;0;0;0.93310261
2178;0;0;0;0;0;0;0;0;0;0;0;0;0.933755575
2179;0;0;0;0;0;0;0;0;0;0;0;0;0.934422485
2180;0;0;0;0;0;0;0;0;0;0;0;0;0.93485049
2181;0;0;0;0;0;0;0;0;0;0;0;0;0.936353645
2182;0;0;0;0;0;0;0;0;0;0;0;0;0.937789845
2183;0;0;0;0;0;0;0;0;0;0;0;0;0.93892599
2184;0;0;0;0;0;0;0;0;0;0;0;0;0.93972178
2185;0;0;0;0;0;0;0;0;0;0;0;0;0.94028867
2186;0;0;0;0;0;0;0;0;0;0;0;0;0.940468285
2187;0;0;0;0;0;0;0;0;0;0;0;0;0.940192615
2188;0;0;0;0;0;0;0;0;0;0;0;0;0.939800625
2189;0;0;0;0;0;0;0;0;0;0;0;0;0.939389805
2190;0;0;0;0;0;0;0;0;0;0;0;0;0.93819685
2191;0;0;0;0;0;0;0;0;0;0;0;0;0.94087778
2192;0;0;0;0;0;0;0;0;0;0;0;0;0.943058435
2193;0;0;0;0;0;0;0;0;0;0;0;0;0.944414475
2194;0;0;0;0;0;0;0;0;0;0;0;0;0.945065725
2195;0;0;0;0;0;0;0;0;0;0;0;0;0.945210425
2196;0;0;0;0;0;0;0;0;0;0;0;0;0.94503843
2197;0;0;0;0;0;0;0;0;0;0;0;0;0.944509765
2198;0;0;0;0;0;0;0;0;0;0;0;0;0.94423817
2199;0;0;0;0;0;0;0;0;0;0;0;0;0.94435235
2200;0;0;0;0;0;0;0;0;0;0;0;0;0.944056035
2201;0;0;0;0;0;0;0;0;0;0;0;0;0.93956012
2202;0;0;0;0;0;0;0;0;0;0;0;0;0.93568844
2203;0;0;0;0;0;0;0;0;0;0;0;0;0.93251938
2204;0;0;0;0;0;0;0;0;0;0;0;0;0.92998013
